Location,Product ID,Quantity,Value
Motel 6 Westminster North,PC11062,4,15.0
Motel 6 Westminster North,PC11063,13,47.25
Motel 6 Westminster North,PC11064,14,71.4
Motel 6 Westminster North,PC11073,2,17.58
Motel 6 Westminster North,PC11074,4,39.56
Motel 6 Westminster North,PC11081,11,41.25
Motel 6 Westminster North,PC11084,11,41.25
Motel 6 Westminster North,PC11091,3,11.25
Motel 6 Westminster North,PC11092,5,26.25
Motel 6 Westminster North,PC11157,28,119.0
Motel 6 Westminster North,PC14014,6,61.54
Motel 6 Westminster North,PC14016,7,40.25
Motel 6 Westminster North,PC16271,21,118.45
Motel 6 Westminster North,PC16501,3,32.97
Motel 6 Westminster North,PC16506,5,18.75
Motel 6 Westminster North,PC16521,2,7.0
Motel 6 Westminster North,PC16533,15,48.75
Motel 6 Westminster North,PC16535,6,19.5
Motel 6 Westminster North,PC19076,5,21.25
Motel 6 Westminster North,PC21186,14,149.46
Motel 6 Westminster North,PC21202,8,39.9
Motel 6 Westminster North,PC21853,22,137.5
Motel 6 Westminster North,PC21854,12,66.0
Motel 6 Westminster North,PC21863,2,10.5
Peacock Suites,AVR14634,5,18.75
Peacock Suites,AVR14655,3,12.75
Peacock Suites,AVR17246,2,11.5
Peacock Suites,AVR17394,1,5.25
Peacock Suites,AVR17700,7,40.25
Peacock Suites,AVR18525,3,19.5
Peacock Suites,AVR18526,3,15.0
Peacock Suites,AVR18528,15,75.0
Peacock Suites,AVR18758,4,26.0
Peacock Suites,AVR19464,2,14.5
Peacock Suites,AVR19517,2,41.98
Peacock Suites,AVR19716,1,25.99
Peacock Suites,AVR25512,4,18.0
Peacock Suites,AVR25513,3,13.5
Peacock Suites,PC00885,23,97.75
Peacock Suites,PC00886,10,42.5
Peacock Suites,PC00887,12,51.0
Peacock Suites,PC00888,22,99.0
Peacock Suites,PC00889,1,3.75
Peacock Suites,PC10726,38,247.0
Peacock Suites,PC10790,13,55.25
Peacock Suites,PC10793,17,72.25
Peacock Suites,PC10798,8,46.0
Peacock Suites,PC10805,8,38.0
Peacock Suites,PC10806,9,38.25
Peacock Suites,PC10807,3,14.25
Peacock Suites,PC10808,4,23.0
Peacock Suites,PC10811,11,63.25
Peacock Suites,PC10825,7,40.25
Peacock Suites,PC10827,7,40.25
Peacock Suites,PC10831,7,36.75
Peacock Suites,PC10832,1,5.25
Peacock Suites,PC10850,3,15.75
Peacock Suites,PC10851,3,15.75
Peacock Suites,PC10876,1,3.75
Peacock Suites,PC10884,1,4.25
Peacock Suites,PC10888,2,10.5
Peacock Suites,PC10889,6,22.5
Peacock Suites,PC10891,1,2.25
Peacock Suites,PC10892,4,15.0
Peacock Suites,PC10897,2,10.5
Peacock Suites,PC10907,6,31.5
Peacock Suites,PC10909,1,5.25
Peacock Suites,PC10932,4,15.0
Peacock Suites,PC10941,1,6.75
Peacock Suites,PC10943,2,10.5
Peacock Suites,PC10944,1,5.25
Peacock Suites,PC10971,5,26.25
Peacock Suites,PC10978,2,7.5
Peacock Suites,PC10984,3,11.25
Peacock Suites,PC10989,14,49.0
Peacock Suites,PC11004,8,25.5
Peacock Suites,PC11013,2,12.0
Peacock Suites,PC11015,2,12.0
Peacock Suites,PC11028,2,10.5
Peacock Suites,PC11035,3,11.25
Peacock Suites,PC11038,6,24.0
Peacock Suites,PC11039,3,12.0
Peacock Suites,PC11042,3,15.75
Peacock Suites,PC11043,6,22.5
Peacock Suites,PC11045,1,3.75
Peacock Suites,PC11061,1,3.75
Peacock Suites,PC11062,1,3.75
Peacock Suites,PC11063,3,12.0
Peacock Suites,PC11068,1,3.75
Peacock Suites,PC11078,1,5.25
Peacock Suites,PC11081,1,3.75
Peacock Suites,PC11091,1,3.75
Peacock Suites,PC11092,7,36.75
Peacock Suites,PC11157,6,27.0
Peacock Suites,PC14016,4,23.0
Peacock Suites,PC19076,7,26.35
Peacock Suites,PC21202,2,10.5
Peacock Suites,PC21854,2,11.0
Peacock Suites,PC21863,1,5.25
Quality Inn & Suites Camarillo-Oxnard,AVR14634,7,26.4
Quality Inn & Suites Camarillo-Oxnard,AVR14655,11,40.5
Quality Inn & Suites Camarillo-Oxnard,AVR16058,3,12.75
Quality Inn & Suites Camarillo-Oxnard,AVR16059,2,8.5
Quality Inn & Suites Camarillo-Oxnard,AVR16128,1,8.5
Quality Inn & Suites Camarillo-Oxnard,AVR18525,6,39.2
Quality Inn & Suites Camarillo-Oxnard,AVR18528,10,55.0
Quality Inn & Suites Camarillo-Oxnard,AVR18758,4,28.0
Quality Inn & Suites Camarillo-Oxnard,PC00885,56,235.8
Quality Inn & Suites Camarillo-Oxnard,PC00886,23,103.5
Quality Inn & Suites Camarillo-Oxnard,PC00887,14,61.2
Quality Inn & Suites Camarillo-Oxnard,PC00888,38,209.0
Quality Inn & Suites Camarillo-Oxnard,PC00889,9,31.2
Quality Inn & Suites Camarillo-Oxnard,PC10726,57,452.8
Quality Inn & Suites Camarillo-Oxnard,PC10790,6,27.0
Quality Inn & Suites Camarillo-Oxnard,PC10793,25,108.9
Quality Inn & Suites Camarillo-Oxnard,PC10805,9,47.25
Quality Inn & Suites Camarillo-Oxnard,PC10808,12,72.5
Quality Inn & Suites Camarillo-Oxnard,PC10811,10,62.5
Quality Inn & Suites Camarillo-Oxnard,PC10825,6,37.5
Quality Inn & Suites Camarillo-Oxnard,PC10831,9,58.5
Quality Inn & Suites Camarillo-Oxnard,PC10850,1,6.0
Quality Inn & Suites Camarillo-Oxnard,PC10851,4,19.8
Quality Inn & Suites Camarillo-Oxnard,PC10874,2,8.5
Quality Inn & Suites Camarillo-Oxnard,PC10875,1,4.25
Quality Inn & Suites Camarillo-Oxnard,PC10882,4,16.0
Quality Inn & Suites Camarillo-Oxnard,PC10889,7,28.0
Quality Inn & Suites Camarillo-Oxnard,PC10891,16,59.2
Quality Inn & Suites Camarillo-Oxnard,PC10892,12,44.8
Quality Inn & Suites Camarillo-Oxnard,PC10896,1,8.5
Quality Inn & Suites Camarillo-Oxnard,PC10899,1,5.0
Quality Inn & Suites Camarillo-Oxnard,PC10907,7,59.5
Quality Inn & Suites Camarillo-Oxnard,PC10931,4,16.0
Quality Inn & Suites Camarillo-Oxnard,PC10932,8,32.0
Quality Inn & Suites Camarillo-Oxnard,PC10941,2,14.5
Quality Inn & Suites Camarillo-Oxnard,PC10943,3,18.0
Quality Inn & Suites Camarillo-Oxnard,PC10955,7,38.5
Quality Inn & Suites Camarillo-Oxnard,PC10962,3,16.5
Quality Inn & Suites Camarillo-Oxnard,PC10971,7,38.5
Quality Inn & Suites Camarillo-Oxnard,PC10972,7,26.4
Quality Inn & Suites Camarillo-Oxnard,PC10978,10,40.0
Quality Inn & Suites Camarillo-Oxnard,PC10984,5,20.0
Quality Inn & Suites Camarillo-Oxnard,PC10986,3,10.4
Quality Inn & Suites Camarillo-Oxnard,PC10989,9,32.25
Quality Inn & Suites Camarillo-Oxnard,PC10990,10,36.0
Quality Inn & Suites Camarillo-Oxnard,PC11011,13,61.0
Quality Inn & Suites Camarillo-Oxnard,PC11013,10,50.0
Quality Inn & Suites Camarillo-Oxnard,PC11015,5,25.0
Quality Inn & Suites Camarillo-Oxnard,PC11021,2,17.0
Quality Inn & Suites Camarillo-Oxnard,PC11028,2,12.0
Quality Inn & Suites Camarillo-Oxnard,PC11035,5,20.0
Quality Inn & Suites Camarillo-Oxnard,PC11042,6,33.0
Quality Inn & Suites Camarillo-Oxnard,PC11043,8,32.0
Quality Inn & Suites Camarillo-Oxnard,PC11045,2,8.0
Quality Inn & Suites Camarillo-Oxnard,PC11061,4,14.4
Quality Inn & Suites Camarillo-Oxnard,PC11063,7,28.0
Quality Inn & Suites Camarillo-Oxnard,PC11081,2,8.0
Quality Inn & Suites Camarillo-Oxnard,PC11091,4,16.0
Quality Inn & Suites Camarillo-Oxnard,PC11092,2,12.0
Quality Inn & Suites Camarillo-Oxnard,PC14016,8,50.0
Quality Inn & Suites Camarillo-Oxnard,PC16271,24,150.0
Quality Inn & Suites Camarillo-Oxnard,PC16483,4,22.0
Quality Inn & Suites Camarillo-Oxnard,PC16533,2,7.0
Quality Inn & Suites Camarillo-Oxnard,PC19076,11,49.5
Quality Inn Placentia Anaheim Fullerton,AVR00156,37,231.25
Quality Inn Placentia Anaheim Fullerton,AVR14634,11,41.25
Quality Inn Placentia Anaheim Fullerton,AVR14655,12,51.0
Quality Inn Placentia Anaheim Fullerton,AVR16058,4,14.4
Quality Inn Placentia Anaheim Fullerton,AVR16059,3,12.0
Quality Inn Placentia Anaheim Fullerton,AVR17246,7,40.25
Quality Inn Placentia Anaheim Fullerton,AVR17700,19,109.25
Quality Inn Placentia Anaheim Fullerton,AVR17709,11,142.89000000000001
Quality Inn Placentia Anaheim Fullerton,AVR18525,7,45.5
Quality Inn Placentia Anaheim Fullerton,AVR18526,9,47.25
Quality Inn Placentia Anaheim Fullerton,AVR18528,26,136.5
Quality Inn Placentia Anaheim Fullerton,AVR18758,12,78.0
Quality Inn Placentia Anaheim Fullerton,AVR18805,1,11.0
Quality Inn Placentia Anaheim Fullerton,AVR19413,9,42.75
Quality Inn Placentia Anaheim Fullerton,AVR19515,2,51.98
Quality Inn Placentia Anaheim Fullerton,AVR19716,3,74.97
Quality Inn Placentia Anaheim Fullerton,AVR20335,10,37.5
Quality Inn Placentia Anaheim Fullerton,AVR23097,15,76.65
Quality Inn Placentia Anaheim Fullerton,AVR25512,9,40.5
Quality Inn Placentia Anaheim Fullerton,AVR25513,2,9.0
Quality Inn Placentia Anaheim Fullerton,PC00885,93,369.75
Quality Inn Placentia Anaheim Fullerton,PC00886,17,72.25
Quality Inn Placentia Anaheim Fullerton,PC00887,21,89.25
Quality Inn Placentia Anaheim Fullerton,PC00888,77,385.0
Quality Inn Placentia Anaheim Fullerton,PC00889,9,33.75
Quality Inn Placentia Anaheim Fullerton,PC10726,206,1439.2
Quality Inn Placentia Anaheim Fullerton,PC10790,33,140.25
Quality Inn Placentia Anaheim Fullerton,PC10793,51,206.55
Quality Inn Placentia Anaheim Fullerton,PC10798,28,161.0
Quality Inn Placentia Anaheim Fullerton,PC10805,27,128.25
Quality Inn Placentia Anaheim Fullerton,PC10806,12,51.0
Quality Inn Placentia Anaheim Fullerton,PC10807,18,85.5
Quality Inn Placentia Anaheim Fullerton,PC10808,18,96.6
Quality Inn Placentia Anaheim Fullerton,PC10811,15,86.25
Quality Inn Placentia Anaheim Fullerton,PC10818,3,7.199999999999999
Quality Inn Placentia Anaheim Fullerton,PC10820,1,2.4
Quality Inn Placentia Anaheim Fullerton,PC10825,8,46.0
Quality Inn Placentia Anaheim Fullerton,PC10827,4,23.0
Quality Inn Placentia Anaheim Fullerton,PC10831,7,36.75
Quality Inn Placentia Anaheim Fullerton,PC10832,12,60.9
Quality Inn Placentia Anaheim Fullerton,PC10850,11,57.75
Quality Inn Placentia Anaheim Fullerton,PC10851,9,43.05
Quality Inn Placentia Anaheim Fullerton,PC10866,8,42.0
Quality Inn Placentia Anaheim Fullerton,PC10874,12,48.0
Quality Inn Placentia Anaheim Fullerton,PC10882,13,47.25
Quality Inn Placentia Anaheim Fullerton,PC10888,2,10.5
Quality Inn Placentia Anaheim Fullerton,PC10889,12,45.0
Quality Inn Placentia Anaheim Fullerton,PC10891,14,52.5
Quality Inn Placentia Anaheim Fullerton,PC10892,16,58.5
Quality Inn Placentia Anaheim Fullerton,PC10893,16,60.0
Quality Inn Placentia Anaheim Fullerton,PC10894,5,14.95
Quality Inn Placentia Anaheim Fullerton,PC10897,2,10.5
Quality Inn Placentia Anaheim Fullerton,PC10907,19,99.75
Quality Inn Placentia Anaheim Fullerton,PC10909,4,21.0
Quality Inn Placentia Anaheim Fullerton,PC10931,15,56.25
Quality Inn Placentia Anaheim Fullerton,PC10932,20,75.0
Quality Inn Placentia Anaheim Fullerton,PC10937,10,37.5
Quality Inn Placentia Anaheim Fullerton,PC10938,7,24.75
Quality Inn Placentia Anaheim Fullerton,PC10939,3,9.75
Quality Inn Placentia Anaheim Fullerton,PC10941,11,74.25
Quality Inn Placentia Anaheim Fullerton,PC10943,8,42.0
Quality Inn Placentia Anaheim Fullerton,PC10944,3,15.75
Quality Inn Placentia Anaheim Fullerton,PC10955,12,63.0
Quality Inn Placentia Anaheim Fullerton,PC10958,9,33.75
Quality Inn Placentia Anaheim Fullerton,PC10959,19,66.75
Quality Inn Placentia Anaheim Fullerton,PC10962,6,31.5
Quality Inn Placentia Anaheim Fullerton,PC10971,17,85.05
Quality Inn Placentia Anaheim Fullerton,PC10972,14,51.0
Quality Inn Placentia Anaheim Fullerton,PC10978,14,52.5
Quality Inn Placentia Anaheim Fullerton,PC10984,30,112.5
Quality Inn Placentia Anaheim Fullerton,PC10986,4,15.0
Quality Inn Placentia Anaheim Fullerton,PC10989,13,45.5
Quality Inn Placentia Anaheim Fullerton,PC10990,12,40.6
Quality Inn Placentia Anaheim Fullerton,PC11004,12,42.0
Quality Inn Placentia Anaheim Fullerton,PC11010,20,161.7
Quality Inn Placentia Anaheim Fullerton,PC11011,5,30.0
Quality Inn Placentia Anaheim Fullerton,PC11015,10,60.0
Quality Inn Placentia Anaheim Fullerton,PC11021,4,21.0
Quality Inn Placentia Anaheim Fullerton,PC11028,5,26.25
Quality Inn Placentia Anaheim Fullerton,PC11035,7,26.25
Quality Inn Placentia Anaheim Fullerton,PC11042,10,50.4
Quality Inn Placentia Anaheim Fullerton,PC11043,7,26.25
Quality Inn Placentia Anaheim Fullerton,PC11045,5,18.75
Quality Inn Placentia Anaheim Fullerton,PC11054,3,15.75
Quality Inn Placentia Anaheim Fullerton,PC11061,6,22.5
Quality Inn Placentia Anaheim Fullerton,PC11063,9,33.75
Quality Inn Placentia Anaheim Fullerton,PC11064,26,136.5
Quality Inn Placentia Anaheim Fullerton,PC11073,5,50.55
Quality Inn Placentia Anaheim Fullerton,PC11074,4,39.56
Quality Inn Placentia Anaheim Fullerton,PC11078,1,5.25
Quality Inn Placentia Anaheim Fullerton,PC11081,9,32.25
Quality Inn Placentia Anaheim Fullerton,PC11087,6,31.5
Quality Inn Placentia Anaheim Fullerton,PC11091,12,45.0
Quality Inn Placentia Anaheim Fullerton,PC11092,9,47.25
Quality Inn Placentia Anaheim Fullerton,PC11157,41,184.5
Quality Inn Placentia Anaheim Fullerton,PC14014,8,87.92
Quality Inn Placentia Anaheim Fullerton,PC14016,13,74.75
Quality Inn Placentia Anaheim Fullerton,PC16271,18,101.2
Quality Inn Placentia Anaheim Fullerton,PC16483,12,60.9
Quality Inn Placentia Anaheim Fullerton,PC16501,1,10.99
Quality Inn Placentia Anaheim Fullerton,PC16506,7,26.25
Quality Inn Placentia Anaheim Fullerton,PC16533,18,58.5
Quality Inn Placentia Anaheim Fullerton,PC16535,4,13.0
Quality Inn Placentia Anaheim Fullerton,PC19076,32,136.0
Quality Inn Placentia Anaheim Fullerton,PC21186,4,43.96
Quality Inn Placentia Anaheim Fullerton,PC21202,4,21.0
Quality Inn Placentia Anaheim Fullerton,PC21853,38,235.0
Quality Inn Placentia Anaheim Fullerton,PC21854,15,82.5
Quality Inn Placentia Anaheim Fullerton,PC21863,3,15.75
Queens Inn Anaheim,AVR14655,1,4.25
Queens Inn Anaheim,AVR15436,1,4.25
Queens Inn Anaheim,AVR16128,1,5.25
Queens Inn Anaheim,AVR17394,1,5.25
Queens Inn Anaheim,AVR18758,1,6.5
Queens Inn Anaheim,AVR19900,1,7.25
Queens Inn Anaheim,AVR25513,1,4.5
Queens Inn Anaheim,PC00885,3,12.75
Queens Inn Anaheim,PC00887,2,8.5
Queens Inn Anaheim,PC00888,25,125.0
Queens Inn Anaheim,PC00889,4,15.0
Queens Inn Anaheim,PC10726,20,140.0
Queens Inn Anaheim,PC10790,1,4.25
Queens Inn Anaheim,PC10793,2,8.5
Queens Inn Anaheim,PC10806,4,17.0
Queens Inn Anaheim,PC10807,3,12.75
Queens Inn Anaheim,PC10808,2,11.5
Queens Inn Anaheim,PC10827,1,5.75
Queens Inn Anaheim,PC10831,2,10.5
Queens Inn Anaheim,PC10850,1,5.25
Queens Inn Anaheim,PC10852,1,5.25
Queens Inn Anaheim,PC10874,1,4.0
Queens Inn Anaheim,PC10886,1,4.0
Queens Inn Anaheim,PC10891,2,7.5
Queens Inn Anaheim,PC10892,3,11.25
Queens Inn Anaheim,PC10907,6,31.5
Queens Inn Anaheim,PC10909,4,21.0
Queens Inn Anaheim,PC10931,2,7.5
Queens Inn Anaheim,PC10932,1,3.75
Queens Inn Anaheim,PC10955,2,10.5
Queens Inn Anaheim,PC10962,3,15.75
Queens Inn Anaheim,PC10971,4,21.0
Queens Inn Anaheim,PC10972,4,15.0
Queens Inn Anaheim,PC10978,2,7.5
Queens Inn Anaheim,PC10984,1,3.75
Queens Inn Anaheim,PC10989,6,21.0
Queens Inn Anaheim,PC10997,6,22.5
Queens Inn Anaheim,PC11013,10,40.0
Queens Inn Anaheim,PC11015,10,40.0
Queens Inn Anaheim,PC11021,1,5.25
Queens Inn Anaheim,PC11028,2,10.5
Queens Inn Anaheim,PC11035,4,15.0
Queens Inn Anaheim,PC11038,4,16.0
Queens Inn Anaheim,PC11042,3,15.75
Queens Inn Anaheim,PC11043,2,7.5
Queens Inn Anaheim,PC11061,1,3.75
Queens Inn Anaheim,PC11091,3,10.5
Queens Inn Anaheim,PC11092,2,10.5
Queens Inn Anaheim,PC11101,2,8.0
Queens Inn Anaheim,PC14016,4,23.0
Queens Inn Anaheim,PC16271,8,46.0
Queens Inn Anaheim,PC21854,6,33.0
Ramada Anaheim Convention Center,AVR14634,14,52.5
Ramada Anaheim Convention Center,AVR15434,3,12.75
Ramada Anaheim Convention Center,AVR16059,1,4.0
Ramada Anaheim Convention Center,AVR18857,5,26.25
Ramada Anaheim Convention Center,AVR20365,2,47.98
Ramada Anaheim Convention Center,AVR20368,1,23.99
Ramada Anaheim Convention Center,AVR20377,1,39.99
Ramada Anaheim Convention Center,AVR20385,2,49.98
Ramada Anaheim Convention Center,AVR20386,1,24.99
Ramada Anaheim Convention Center,AVR20388,2,49.98
Ramada Anaheim Convention Center,AVR20393,3,29.97
Ramada Anaheim Convention Center,AVR20396,5,49.95
Ramada Anaheim Convention Center,AVR20398,5,49.95
Ramada Anaheim Convention Center,AVR20399,14,139.86
Ramada Anaheim Convention Center,AVR20400,4,39.96
Ramada Anaheim Convention Center,AVR25512,4,18.0
Ramada Anaheim Convention Center,AVR25513,3,13.5
Ramada Anaheim Convention Center,PC00885,65,271.15
Ramada Anaheim Convention Center,PC00886,32,136.0
Ramada Anaheim Convention Center,PC00887,40,170.0
Ramada Anaheim Convention Center,PC00888,92,460.0
Ramada Anaheim Convention Center,PC00889,17,63.75
Ramada Anaheim Convention Center,PC10726,352,2464.0
Ramada Anaheim Convention Center,PC10790,33,140.25
Ramada Anaheim Convention Center,PC10793,40,168.3
Ramada Anaheim Convention Center,PC10798,44,253.0
Ramada Anaheim Convention Center,PC10799,2,11.5
Ramada Anaheim Convention Center,PC10806,16,68.0
Ramada Anaheim Convention Center,PC10808,3,17.25
Ramada Anaheim Convention Center,PC10811,24,138.0
Ramada Anaheim Convention Center,PC10825,9,51.75
Ramada Anaheim Convention Center,PC10827,6,34.5
Ramada Anaheim Convention Center,PC10850,9,47.25
Ramada Anaheim Convention Center,PC10851,7,36.75
Ramada Anaheim Convention Center,PC10866,6,31.5
Ramada Anaheim Convention Center,PC10874,5,17.5
Ramada Anaheim Convention Center,PC10881,2,10.5
Ramada Anaheim Convention Center,PC10884,6,25.5
Ramada Anaheim Convention Center,PC10888,3,15.75
Ramada Anaheim Convention Center,PC10889,18,67.5
Ramada Anaheim Convention Center,PC10891,15,54.75
Ramada Anaheim Convention Center,PC10892,12,45.0
Ramada Anaheim Convention Center,PC10907,25,131.25
Ramada Anaheim Convention Center,PC10925,9,33.75
Ramada Anaheim Convention Center,PC10931,13,48.75
Ramada Anaheim Convention Center,PC10932,16,60.0
Ramada Anaheim Convention Center,PC10941,8,52.0
Ramada Anaheim Convention Center,PC10955,7,36.75
Ramada Anaheim Convention Center,PC10971,17,89.25
Ramada Anaheim Convention Center,PC10972,12,43.5
Ramada Anaheim Convention Center,PC10978,11,41.25
Ramada Anaheim Convention Center,PC10984,14,52.5
Ramada Anaheim Convention Center,PC10989,24,84.0
Ramada Anaheim Convention Center,PC10991,13,39.0
Ramada Anaheim Convention Center,PC10997,29,108.75
Ramada Anaheim Convention Center,PC11013,18,72.0
Ramada Anaheim Convention Center,PC11015,11,44.0
Ramada Anaheim Convention Center,PC11016,2,8.0
Ramada Anaheim Convention Center,PC11035,3,11.25
Ramada Anaheim Convention Center,PC11038,4,16.0
Ramada Anaheim Convention Center,PC11039,9,36.0
Ramada Anaheim Convention Center,PC11042,8,42.0
Ramada Anaheim Convention Center,PC11043,14,52.5
Ramada Anaheim Convention Center,PC11045,9,33.75
Ramada Anaheim Convention Center,PC11061,10,34.5
Ramada Anaheim Convention Center,PC11081,4,15.0
Ramada Anaheim Convention Center,PC11091,18,60.2
Ramada Anaheim Convention Center,PC11092,18,94.5
Ramada Anaheim Convention Center,PC11157,68,289.0
Ramada Anaheim Convention Center,PC11162,15,86.25
Ramada Anaheim Convention Center,PC11163,5,28.75
Ramada Anaheim Convention Center,PC14013,16,74.1
Ramada Anaheim Convention Center,PC16264,12,57.0
Ramada Anaheim Convention Center,PC16271,25,141.45
Ramada Anaheim Convention Center,PC16274,12,69.0
Ramada Anaheim Convention Center,PC16523,3,11.25
Ramada Anaheim Convention Center,PC16533,30,97.5
Ramada Anaheim Convention Center,PC16535,9,29.25
Ramada Anaheim Convention Center,PC19076,14,56.0
Ramada Anaheim Convention Center,PC21854,18,99.0
Ramada Inn Burbank Market,AVR00149,27,116.9
Ramada Inn Burbank Market,AVR06020,39,172.0
Ramada Inn Burbank Market,AVR08848,21,82.25
Ramada Inn Burbank Market,AVR14634,16,62.75
Ramada Inn Burbank Market,AVR15434,5,22.5
Ramada Inn Burbank Market,AVR15436,12,53.0
Ramada Inn Burbank Market,AVR16059,4,17.0
Ramada Inn Burbank Market,AVR16128,1,8.5
Ramada Inn Burbank Market,AVR17246,19,113.75
Ramada Inn Burbank Market,AVR17709,16,210.18
Ramada Inn Burbank Market,AVR18525,4,27.5
Ramada Inn Burbank Market,AVR18758,28,192.0
Ramada Inn Burbank Market,AVR18805,5,56.5
Ramada Inn Burbank Market,AVR18857,2,10.5
Ramada Inn Burbank Market,AVR19515,2,53.98
Ramada Inn Burbank Market,AVR19517,8,172.92
Ramada Inn Burbank Market,AVR19716,5,134.95
Ramada Inn Burbank Market,PC00885,112,455.1
Ramada Inn Burbank Market,PC00886,54,238.75
Ramada Inn Burbank Market,PC00887,40,177.0
Ramada Inn Burbank Market,PC00888,226,1198.0
Ramada Inn Burbank Market,PC00889,12,46.0
Ramada Inn Burbank Market,PC10726,293,2232.0
Ramada Inn Burbank Market,PC10790,39,172.5
Ramada Inn Burbank Market,PC10793,44,192.7
Ramada Inn Burbank Market,PC10805,35,170.75
Ramada Inn Burbank Market,PC10806,21,92.25
Ramada Inn Burbank Market,PC10807,23,109.75
Ramada Inn Burbank Market,PC10808,14,84.0
Ramada Inn Burbank Market,PC10812,12,52.0
Ramada Inn Burbank Market,PC10824,18,97.5
Ramada Inn Burbank Market,PC10825,26,158.0
Ramada Inn Burbank Market,PC10827,14,86.5
Ramada Inn Burbank Market,PC10831,21,125.25
Ramada Inn Burbank Market,PC10832,11,65.25
Ramada Inn Burbank Market,PC10850,9,50.25
Ramada Inn Burbank Market,PC10851,8,43.5
Ramada Inn Burbank Market,PC10852,6,33.75
Ramada Inn Burbank Market,PC10856,2,11.5
Ramada Inn Burbank Market,PC10874,8,32.75
Ramada Inn Burbank Market,PC10876,13,51.25
Ramada Inn Burbank Market,PC10877,10,39.25
Ramada Inn Burbank Market,PC10882,6,23.0
Ramada Inn Burbank Market,PC10884,11,48.0
Ramada Inn Burbank Market,PC10886,10,43.0
Ramada Inn Burbank Market,PC10888,3,15.75
Ramada Inn Burbank Market,PC10889,26,102.5
Ramada Inn Burbank Market,PC10891,29,107.35
Ramada Inn Burbank Market,PC10893,19,73.5
Ramada Inn Burbank Market,PC10897,4,30.75
Ramada Inn Burbank Market,PC10907,49,354.75
Ramada Inn Burbank Market,PC10925,18,70.5
Ramada Inn Burbank Market,PC10931,21,81.75
Ramada Inn Burbank Market,PC10932,20,78.0
Ramada Inn Burbank Market,PC10934,21,134.75
Ramada Inn Burbank Market,PC10936,6,31.5
Ramada Inn Burbank Market,PC10937,8,31.0
Ramada Inn Burbank Market,PC10938,12,47.25
Ramada Inn Burbank Market,PC10939,1,4.0
Ramada Inn Burbank Market,PC10941,10,71.0
Ramada Inn Burbank Market,PC10943,19,107.25
Ramada Inn Burbank Market,PC10944,5,39.25
Ramada Inn Burbank Market,PC10946,7,26.75
Ramada Inn Burbank Market,PC10948,3,15.25
Ramada Inn Burbank Market,PC10955,7,37.25
Ramada Inn Burbank Market,PC10958,3,12.0
Ramada Inn Burbank Market,PC10959,14,55.5
Ramada Inn Burbank Market,PC10971,13,71.0
Ramada Inn Burbank Market,PC10972,15,59.0
Ramada Inn Burbank Market,PC10978,34,130.9
Ramada Inn Burbank Market,PC10984,16,61.5
Ramada Inn Burbank Market,PC10988,6,27.0
Ramada Inn Burbank Market,PC10989,25,92.5
Ramada Inn Burbank Market,PC10997,71,283.75
Ramada Inn Burbank Market,PC11004,27,106.0
Ramada Inn Burbank Market,PC11010,29,244.5
Ramada Inn Burbank Market,PC11011,5,22.0
Ramada Inn Burbank Market,PC11013,12,56.0
Ramada Inn Burbank Market,PC11015,10,48.0
Ramada Inn Burbank Market,PC11016,4,17.0
Ramada Inn Burbank Market,PC11021,3,22.25
Ramada Inn Burbank Market,PC11024,15,58.25
Ramada Inn Burbank Market,PC11025,14,54.0
Ramada Inn Burbank Market,PC11038,17,69.5
Ramada Inn Burbank Market,PC11039,11,44.5
Ramada Inn Burbank Market,PC11043,15,58.75
Ramada Inn Burbank Market,PC11045,3,12.0
Ramada Inn Burbank Market,PC11061,12,47.5
Ramada Inn Burbank Market,PC11064,23,119.3
Ramada Inn Burbank Market,PC11068,6,23.75
Ramada Inn Burbank Market,PC11073,4,45.0
Ramada Inn Burbank Market,PC11074,3,33.49
Ramada Inn Burbank Market,PC11081,4,15.75
Ramada Inn Burbank Market,PC11084,22,86.75
Ramada Inn Burbank Market,PC11088,4,19.0
Ramada Inn Burbank Market,PC11091,14,54.5
Ramada Inn Burbank Market,PC11092,15,85.5
Ramada Inn Burbank Market,PC11101,22,92.0
Ramada Inn Burbank Market,PC14014,5,55.730000000000004
Ramada Inn Burbank Market,PC14015,139,649.0
Ramada Inn Burbank Market,PC16271,53,321.25
Ramada Inn Burbank Market,PC16501,2,22.5
